From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
27-01-2023 00:00,28-01-2023 00:00,25.6,1.2,3.87,29.77,145.31,93.16,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
28-01-2023 00:00,29-01-2023 00:00,30.26,1.79,5.26,38.97,196.53,115.72,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
29-01-2023 00:00,30-01-2023 00:00,8.03,2.07,3.26,38.86,257.93,195.17,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
30-01-2023 00:00,31-01-2023 00:00,6.18,1.37,4.28,24.55,129.3,75.88,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
31-01-2023 00:00,01-02-2023 00:00,5.58,1.29,1.32,20.58,112.71,79.8,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
01-02-2023 00:00,02-02-2023 00:00,9.39,1.26,1.86,23.62,129.09,84.85,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
02-02-2023 00:00,03-02-2023 00:00,10.28,1.3,3.04,29.44,141.16,84.33,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
03-02-2023 00:00,04-02-2023 00:00,13.8,1.74,3.67,32.29,184.75,96.54,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
04-02-2023 00:00,05-02-2023 00:00,20.17,1.26,3.66,30.56,196.18,117.41,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
05-02-2023 00:00,06-02-2023 00:00,18.91,1.68,4.24,26.46,159.78,88.62,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
06-02-2023 00:00,07-02-2023 00:00,18.22,2.38,3.88,30.33,270.31,151.08,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
07-02-2023 00:00,08-02-2023 00:00,8.04,1.3,3.42,29.63,208.42,114.92,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
08-02-2023 00:00,09-02-2023 00:00,16.08,1.47,3.84,31.36,138.67,65.17,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
09-02-2023 00:00,10-02-2023 00:00,17.63,1.25,3.85,35.86,162.91,56.62,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
10-02-2023 00:00,11-02-2023 00:00,5,1.68,5.52,34.2,176.82,93.78,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
11-02-2023 00:00,12-02-2023 00:00,20.77,1.32,4.87,32.21,255.43,137.29,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
12-02-2023 00:00,13-02-2023 00:00,27.65,1.09,5.63,20.11,119.23,47.5,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
13-02-2023 00:00,14-02-2023 00:00,36.28,1.12,4.79,17.99,123.02,41.18,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
14-02-2023 00:00,15-02-2023 00:00,28.03,1.36,5.69,30.72,132.98,58.96,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
15-02-2023 00:00,16-02-2023 00:00,23.31,1.55,5.97,36.86,186.28,91.56,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
16-02-2023 00:00,17-02-2023 00:00,24.98,1.19,6.21,55.54,298.58,163.42,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
17-02-2023 00:00,18-02-2023 00:00,25.78,2.15,4.67,56.88,363.48,213.38,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
18-02-2023 00:00,19-02-2023 00:00,28.6,1.97,4.4,50.46,338.72,206.16,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
19-02-2023 00:00,20-02-2023 00:00,26.98,2.18,4.81,41.12,317.5,179.05,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
20-02-2023 00:00,21-02-2023 00:00,25.1,1.8,5.57,39.01,288.96,155.38,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
21-02-2023 00:00,22-02-2023 00:00,25.2,1.63,4.3,42.41,239.72,123.43,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
22-02-2023 00:00,23-02-2023 00:00,20.91,1.91,5.43,32.62,244.55,135.74,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
23-02-2023 00:00,24-02-2023 00:00,18.08,1.25,3.85,30.65,175.14,79.15,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
24-02-2023 00:00,25-02-2023 00:00,25.64,1.72,5.16,36.05,187.67,78.29,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
25-02-2023 00:00,26-02-2023 00:00,30.39,1.23,6.03,38.35,245.22,111.43,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
26-02-2023 00:00,27-02-2023 00:00,26.46,1.87,6.75,42.15,310.93,141.53,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
27-02-2023 00:00,28-02-2023 00:00,25.65,2.03,6.34,38.59,243.79,116.88,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
28-02-2023 00:00,01-03-2023 00:00,17.6,1.54,3.56,32.71,203.39,78.01,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
01-03-2023 00:00,02-03-2023 00:00,15.56,1.18,4.42,32.63,209.93,65.52,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
02-03-2023 00:00,03-03-2023 00:00,21.23,1.5,3.67,32.8,204.79,87.99,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
03-03-2023 00:00,04-03-2023 00:00,21.05,0.98,3.1,23.93,127.15,55.55,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
04-03-2023 00:00,05-03-2023 00:00,21.29,1.28,4.27,23.12,126.02,47.41,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
05-03-2023 00:00,06-03-2023 00:00,25.18,1.09,3.87,19.94,110.48,48.43,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
06-03-2023 00:00,07-03-2023 00:00,27.02,1.52,3.41,24.99,117.88,56.52,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
07-03-2023 00:00,08-03-2023 00:00,30.64,1.72,4.07,29.68,161.32,77.03,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
08-03-2023 00:00,09-03-2023 00:00,,2.22,4.53,24.28,164.04,103.32,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
09-03-2023 00:00,10-03-2023 00:00,2.58,1.51,2.88,27.08,132.09,55.56,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
10-03-2023 00:00,11-03-2023 00:00,3.21,1.55,4.99,29.26,175.04,85.4,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
11-03-2023 00:00,12-03-2023 00:00,2.76,1.72,4.97,36.19,192.78,83.36,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
12-03-2023 00:00,13-03-2023 00:00,2.78,1.87,4.95,40.01,229.57,96.54,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
13-03-2023 00:00,14-03-2023 00:00,2.78,1.41,3.84,39.79,208.21,84.14,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
14-03-2023 00:00,15-03-2023 00:00,2.77,1.5,5.15,32.75,188.55,87.03,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
15-03-2023 00:00,16-03-2023 00:00,2.72,1.93,4.56,43.28,198.59,73.76,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
16-03-2023 00:00,17-03-2023 00:00,2.89,1.32,6.46,38.18,224.51,101.34,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
17-03-2023 00:00,18-03-2023 00:00,6.49,1.24,8.19,36.29,235.34,102.4,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
18-03-2023 00:00,19-03-2023 00:00,17.76,1.23,5.58,29.5,117.18,70.03,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
19-03-2023 00:00,20-03-2023 00:00,31.66,1.27,5.72,25.79,155.16,85.22,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
20-03-2023 00:00,21-03-2023 00:00,19.08,0.98,3.33,20.58,110.57,47.28,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
21-03-2023 00:00,22-03-2023 00:00,26.52,1.32,5.31,19.24,72.65,48.63,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
22-03-2023 00:00,23-03-2023 00:00,46.51,1.07,6.32,27.79,166.04,86.92,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
23-03-2023 00:00,24-03-2023 00:00,25.22,1.63,5.88,27.79,125.77,57.08,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
24-03-2023 00:00,25-03-2023 00:00,21.62,1.31,6.13,30.81,172.31,82.38,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
25-03-2023 00:00,26-03-2023 00:00,26.83,1.52,4.71,20.66,75.9,31.88,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
26-03-2023 00:00,27-03-2023 00:00,30.62,1.07,4.49,22.06,170.68,62.7,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
27-03-2023 00:00,28-03-2023 00:00,34.07,1.25,5.52,22.22,105.35,51.4,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
28-03-2023 00:00,29-03-2023 00:00,30.33,1.35,5.78,27.24,123.89,55.05,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
29-03-2023 00:00,30-03-2023 00:00,40.24,1.45,6.41,32.01,182.71,80.38,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
30-03-2023 00:00,31-03-2023 00:00,43.8,1.2,6.66,22.16,168.91,77.37,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
31-03-2023 00:00,01-04-2023 00:00,30.12,1.03,5.05,23.33,65.95,31.55,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
01-04-2023 00:00,02-04-2023 00:00,33.1,1,5.2,24.26,102.49,39.97,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
02-04-2023 00:00,03-04-2023 00:00,27.94,0.72,4.39,26.71,130.43,50.75,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
03-04-2023 00:00,04-04-2023 00:00,33.73,1.13,5.56,26.55,176.66,63.89,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
04-04-2023 00:00,05-04-2023 00:00,30.5,1.13,4.96,22.59,112.47,39.36,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
05-04-2023 00:00,06-04-2023 00:00,28.1,1.36,6.24,28.47,160.11,42.67,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
06-04-2023 00:00,07-04-2023 00:00,31.7,1.28,5.79,24.44,141.83,31.05,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
07-04-2023 00:00,08-04-2023 00:00,32.35,1.25,7.9,29.16,145.8,40.71,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
08-04-2023 00:00,09-04-2023 00:00,37.08,1.09,6.48,32.24,177.66,56.17,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
09-04-2023 00:00,10-04-2023 00:00,31.14,1.32,6.99,38.1,214.02,86.44,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
10-04-2023 00:00,11-04-2023 00:00,31.61,1.42,6.7,37,189.23,69.44,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
11-04-2023 00:00,12-04-2023 00:00,31.94,1.35,9.97,38.8,281.1,117.78,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
12-04-2023 00:00,13-04-2023 00:00,27.78,1.72,6.25,33.03,224.49,73.57,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
13-04-2023 00:00,14-04-2023 00:00,27.92,1.58,6.03,35.84,232.89,80.59,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
14-04-2023 00:00,15-04-2023 00:00,23.39,1.99,7.44,39.6,210.27,74.45,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
15-04-2023 00:00,16-04-2023 00:00,34.25,1.79,7.41,48.87,243.76,75.34,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
16-04-2023 00:00,17-04-2023 00:00,22.57,1.32,4.75,56.91,254.64,78.42,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
17-04-2023 00:00,18-04-2023 00:00,45.37,2.16,5.59,52.11,206.49,39.22,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
18-04-2023 00:00,19-04-2023 00:00,20.21,1.31,5.6,38.09,235.38,52.03,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
19-04-2023 00:00,20-04-2023 00:00,37.93,0.75,5.71,23.34,283.4,53.01,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
20-04-2023 00:00,21-04-2023 00:00,28.19,1.69,6.04,25.18,136.99,35.96,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
21-04-2023 00:00,22-04-2023 00:00,40.65,1.71,6.21,24.04,162.08,38.25,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
22-04-2023 00:00,23-04-2023 00:00,52.05,1.79,6.52,24.94,155.92,38.47,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
23-04-2023 00:00,24-04-2023 00:00,44.24,2.38,4.73,24.08,130.37,22.36,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
24-04-2023 00:00,25-04-2023 00:00,38.73,1.43,6.57,35.19,175,48.4,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
25-04-2023 00:00,26-04-2023 00:00,42.42,1.75,6.93,32.56,184.11,56.68,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
26-04-2023 00:00,27-04-2023 00:00,47.43,2.07,6.46,42.28,252.41,86.38,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
27-04-2023 00:00,28-04-2023 00:00,51.41,1.65,6.74,29.17,258.99,91.45,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
28-04-2023 00:00,29-04-2023 00:00,42.62,2.04,8.05,38.8,191.39,69.83,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
29-04-2023 00:00,30-04-2023 00:00,30.03,1.19,6,28.38,216.85,65.11,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
30-04-2023 00:00,01-05-2023 00:00,40.78,1.73,8.51,22.63,108.96,47.68,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
01-05-2023 00:00,02-05-2023 00:00,16.54,1.75,5.21,19.45,87.01,48.19,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
02-05-2023 00:00,03-05-2023 00:00,24.92,1.75,5.08,16.99,88.18,41.74,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
03-05-2023 00:00,04-05-2023 00:00,17.54,1.82,5.3,22.47,93.97,44.51,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
04-05-2023 00:00,05-05-2023 00:00,42.78,1.79,5.63,27.88,131.7,60.7,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
05-05-2023 00:00,06-05-2023 00:00,38.84,1.81,5.9,33.53,173.56,80.75,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
06-05-2023 00:00,07-05-2023 00:00,26.54,1.74,7.54,32.09,214.39,96.54,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
07-05-2023 00:00,08-05-2023 00:00,35.62,1.44,6.23,27.55,179.76,62.09,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
08-05-2023 00:00,09-05-2023 00:00,28.24,1.64,5.39,27.19,156.4,54.39,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
09-05-2023 00:00,10-05-2023 00:00,46.18,1.55,7.7,28.8,227.44,85.99,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
10-05-2023 00:00,11-05-2023 00:00,41.54,1.85,7.96,32.17,190.23,76.86,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
11-05-2023 00:00,12-05-2023 00:00,30.9,1.83,10.53,51.03,344.06,143.9,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
12-05-2023 00:00,13-05-2023 00:00,48.07,2.43,6.32,45,258.77,82.8,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
13-05-2023 00:00,14-05-2023 00:00,65.88,1.99,6.97,45.74,279.34,93.28,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
14-05-2023 00:00,15-05-2023 00:00,55.19,1.45,8.08,33.26,296.48,96.12,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
15-05-2023 00:00,16-05-2023 00:00,48.09,1.74,5.49,20.39,186.97,26.83,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
16-05-2023 00:00,17-05-2023 00:00,35.62,1.83,5.15,21.55,495.33,102.86,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
17-05-2023 00:00,18-05-2023 00:00,26.87,1.41,6.92,27.91,317.27,72.43,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
18-05-2023 00:00,19-05-2023 00:00,51.2,1.59,5.41,14.77,123.64,34.1,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
19-05-2023 00:00,20-05-2023 00:00,53.12,1.49,7,20.75,167.39,52.08,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
20-05-2023 00:00,21-05-2023 00:00,44.22,1.86,7.36,28.02,194.16,53.67,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
21-05-2023 00:00,22-05-2023 00:00,44.33,2.24,6.59,41.47,241.14,69.93,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
22-05-2023 00:00,23-05-2023 00:00,30.06,1.72,5.78,22.28,240.14,50.19,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
23-05-2023 00:00,24-05-2023 00:00,31.12,1.41,5.21,13.95,223.73,36.34,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
24-05-2023 00:00,25-05-2023 00:00,29.41,1.4,5.13,14.42,131.73,25.54,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
25-05-2023 00:00,26-05-2023 00:00,46.47,1.31,6.37,14.76,131.72,23.84,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
26-05-2023 00:00,27-05-2023 00:00,43.05,1.55,5.07,24.09,105.97,22.94,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
27-05-2023 00:00,28-05-2023 00:00,31.36,1.49,4.99,29.15,106.02,34.82,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
28-05-2023 00:00,29-05-2023 00:00,32.98,0.89,5.4,27.69,153.06,47.91,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
29-05-2023 00:00,30-05-2023 00:00,27.22,1.18,5.58,22.07,136.73,33.65,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
30-05-2023 00:00,31-05-2023 00:00,36.26,1.4,5.36,19.29,106.38,40.65,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
31-05-2023 00:00,01-06-2023 00:00,26.4,1.13,4.43,18.78,70.83,30.14,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
01-06-2023 00:00,02-06-2023 00:00,34.07,1.62,5.44,22.27,99.41,39.5,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
02-06-2023 00:00,03-06-2023 00:00,38.15,1.5,5.73,21.92,110.16,34.03,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
03-06-2023 00:00,04-06-2023 00:00,37.19,1.49,7.21,26.22,125.3,43.91,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
04-06-2023 00:00,05-06-2023 00:00,33.71,1.62,6.84,32.08,189.18,71.76,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
05-06-2023 00:00,06-06-2023 00:00,40.13,1.76,6.63,25.13,145.41,55.73,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
06-06-2023 00:00,07-06-2023 00:00,49.82,1.58,5.6,21.18,142.81,57.85,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
07-06-2023 00:00,08-06-2023 00:00,38.55,1.92,6.31,27.96,248.82,58.52,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
08-06-2023 00:00,09-06-2023 00:00,43.63,1.68,7.16,28.05,153.64,44.64,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
09-06-2023 00:00,10-06-2023 00:00,36.89,1.38,5.7,17.68,148.99,35.36,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
10-06-2023 00:00,11-06-2023 00:00,25.1,1.73,5.65,20.96,158.69,30.79,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
11-06-2023 00:00,12-06-2023 00:00,43.89,1.7,4.7,14.66,152.43,33.01,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
12-06-2023 00:00,13-06-2023 00:00,39.57,1.7,5.99,18.86,187.92,42.86,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
13-06-2023 00:00,14-06-2023 00:00,19.68,1.55,5.23,19.1,270.36,48.44,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
14-06-2023 00:00,15-06-2023 00:00,23.78,1.59,4.93,11.39,224.1,34.25,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
15-06-2023 00:00,16-06-2023 00:00,27.2,1.52,5.13,14.31,152.25,29.25,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
16-06-2023 00:00,17-06-2023 00:00,22.28,1.96,6.11,19.33,124.96,34.04,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
17-06-2023 00:00,18-06-2023 00:00,23.22,0.97,4.66,16.67,118.23,36.44,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
18-06-2023 00:00,19-06-2023 00:00,21.48,1.55,5.29,12.68,93.95,31.01,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
19-06-2023 00:00,20-06-2023 00:00,10.43,1.85,4.11,16.67,85.47,27.92,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
20-06-2023 00:00,21-06-2023 00:00,16.32,1.65,5.61,17.33,113.55,43.24,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
21-06-2023 00:00,22-06-2023 00:00,20.21,1.68,4.29,17.04,116.77,38.68,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
22-06-2023 00:00,23-06-2023 00:00,11.4,1.67,3.87,22.77,130,43.86,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
23-06-2023 00:00,24-06-2023 00:00,15.7,1.61,4.32,18.07,164.71,54.71,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
24-06-2023 00:00,25-06-2023 00:00,13.89,1.56,4.32,19.46,151.77,53.23,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
25-06-2023 00:00,26-06-2023 00:00,15.97,1.58,3.89,,58.63,27.11,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
26-06-2023 00:00,27-06-2023 00:00,15.02,1.71,4.14,66.48,96.46,41.7,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
27-06-2023 00:00,28-06-2023 00:00,13.83,1.57,3.79,46.97,80.42,34.96,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
28-06-2023 00:00,29-06-2023 00:00,24.35,1.91,3.65,52.78,102.19,32.72,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
29-06-2023 00:00,30-06-2023 00:00,27.34,1.42,3.84,43.68,109.73,46.74,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
30-06-2023 00:00,01-07-2023 00:00,25.39,1.48,3.47,46.48,75.4,27.42,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
01-07-2023 00:00,02-07-2023 00:00,20.91,1.56,3.85,34.67,64.88,26.26,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
02-07-2023 00:00,03-07-2023 00:00,25.33,1.73,4.23,39.45,82.2,37.16,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
03-07-2023 00:00,04-07-2023 00:00,67.96,1.81,4.36,55.41,154.81,62.41,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
04-07-2023 00:00,05-07-2023 00:00,24.97,1.66,3.89,50.85,141.23,55.84,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
05-07-2023 00:00,06-07-2023 00:00,13.84,1.7,3.87,35.29,92.88,44.2,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
06-07-2023 00:00,07-07-2023 00:00,8.57,1.62,3.92,33.56,64.78,32.2,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
07-07-2023 00:00,08-07-2023 00:00,8.92,1.71,3.69,31.14,72.83,32.62,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
08-07-2023 00:00,09-07-2023 00:00,9.15,1.74,3.78,42.43,47.77,29.84,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
09-07-2023 00:00,10-07-2023 00:00,7.03,1.69,3.78,31.4,45.95,27.22,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
10-07-2023 00:00,11-07-2023 00:00,7.18,1.69,3.5,32.24,50.29,25.01,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
11-07-2023 00:00,12-07-2023 00:00,11.57,1.75,3.85,37.72,80.74,36.16,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC"
